lake Name,DATE,YEAR,COL #,Unknown cyclopoid Total,Unknown cyclopoid Adult,Cyclopoid Unknown-Immature,Cyclops scutifer Total,Cyclops scutifer Adult,Cyclops scutifer Immature,Tropocyclops extensus Total,Tropocyclops extensus Adult,Tropocyclops extensus Immature,Mesocyclops edax Total,Mesocyclops edax,Mesocyclops edax Immature,Orthocyclops modesti Total,Orthocyclops modesti Adults,Orthocyclops modesti Immature,Cyclopoid copepidids,CYCOPEP ,Leptodiaptomus minutus Total,Leptodiaptomus minutus,Leptodiaptomus minutus Immature,Aglaodiaptomus leptopus Total,Aglaodiaptomus leptopus Adult,Aglaodiaptomus leptopus Immature,Skistidiaptomus oregonensis-Adult,Skistidiaptomus oregonensis-Immature,Skistodiaptomus oregonensis Total,Skistodiaptomus oregonensis Adult,Skistodiaptomus oregonensis Immature,Epischura lacustris Total,Epischura lacustris Adult,Epischura lacustris Immature,Daphnia mendotae,Daphnia pulicaria,Daphnia retrocurva,Daphnia dubia,Daphnia catawba,Daphnia ambigua,Daphnia pulex,Daphnia parvula,Bosmina longirostris,Eubosmina ,Diaphanosoma brachyurum,Diaphanosoma bergei,Holopedium gibberum,Polyphemus pediculus,Ceriodaphnia quadrangular,Chydoris species,Leptodora kindti,Alona sp.,Sida crystallina,,
Squaw,8/8/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,31.88,0.00,31.88,4382.81,557.81,3825.00,0.00,0.00,0.00,0.00,0.00,18694.73,6470.63,12224.10,95.63,79.69,15.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3330.94,0.00,0.00,0.00,31.88,0.00,0.00,127.50,525.94,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,7/13/2006,2006,28,0.00,0.00,0.00,0.00,0.00,0.00,525.00,112.50,412.50,5325.00,2287.50,3037.50,0.00,0.00,0.00,0.00,0.00,26662.50,3075.00,23587.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6075.00,525.00,0.00,0.00,37.50,0.00,0.00,75.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,8/9/2006,2006,29,0.00,0.00,0.00,0.00,0.00,0.00,607.50,405.00,202.50,1485.00,135.00,1350.00,0.00,0.00,0.00,0.00,0.00,22005.05,371.25,21633.80,202.50,67.50,135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3982.50,573.75,0.00,0.00,0.00,0.00,0.00,0.00,1518.75,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,7/17/2007,2007,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528.75,1125.00,0.00,405.00,3015.00,0.00,0.00,0.00,0.00,0.00,0.00,5613.75,23726.25,0.00,157.50,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1732.50,0.00,0.00,0.00,315.00,1631.25,0.00,213.75,90.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,8/2/2007,2007,31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,202.50,0.00,1282.50,6885.00,0.00,0.00,0.00,0.00,0.00,0.00,5130.00,33075.00,0.00,607.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1012.50,1012.50,0.00,0.00,1417.50,5737.50,0.00,1822.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,7/2/2008,2008,32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.56,1101.85,0.00,220.37,1762.96,0.00,0.00,0.00,0.00,0.00,0.00,3415.74,28978.70,0.00,330.56,110.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3525.93,0.00,0.00,0.00,3085.19,440.74,0.00,1597.69,330.56,55.09,0.00,0.00,0.00,0.00,0.00,,
Squaw,8/7/2008,2008,33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1282.50,675.00,0.00,405.00,540.00,0.00,0.00,0.00,0.00,0.00,0.00,1147.50,37530.00,0.00,67.50,67.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,405.00,0.00,0.00,0.00,472.50,0.00,0.00,2227.50,135.00,0.00,0.00,0.00,67.50,0.00,0.00,,
Squaw,7/14/2010,2010,36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,362.50,375.00,0.00,0.00,0.00,0.00,0.00,0.00,3312.50,675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,487.50,0.00,0.00,0.00,0.00,212.50,0.00,1112.50,87.50,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,8/10/2010,2010,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.40,1044.20,0.00,242.84,2792.62,0.00,0.00,0.00,0.00,0.00,0.00,7115.10,6508.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,194.27,0.00,0.00,0.00,0.00,4468.19,0.00,194.27,97.13,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,7/19/2011,2011,38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.59,361.39,0.00,297.62,573.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57227.89,0.00,722.79,212.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1275.51,0.00,0.00,0.00,0.00,488.95,0.00,1743.20,170.07,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,8/17/2011,2011,39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.34,113.38,0.00,28.34,170.07,0.00,0.00,0.00,0.00,0.00,0.00,2097.51,34382.09,0.00,255.10,28.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510.20,0.00,0.00,0.00,0.00,226.76,0.00,1077.10,28.34,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,7/19/2012,2012,40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.67,83.33,0.00,1250.00,1041.67,0.00,0.00,0.00,0.00,0.00,0.00,4083.33,28416.67,0.00,208.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.00,0.00,0.00,0.00,291.67,0.00,0.00,416.67,208.33,0.00,0.00,0.00,0.00,0.00,0.00,,
Squaw,8/14/2012,2012,41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,950.00,650.00,0.00,50.00,5400.00,0.00,0.00,0.00,0.00,0.00,0.00,13700.00,11250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1150.00,0.00,0.00,0.00,450.00,700.00,0.00,2150.00,4050.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,8/27/2002,2002,20,0.00,0.00,0.00,0.00,0.00,0.00,679.48,210.87,468.60,1276.94,656.04,620.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.29,29.29,0.00,0.00,0.00,392.46,234.30,158.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8762.89,0.00,0.00,0.00,181.58,0.00,0.00,0.00,1007.50,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,9/12/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,3772.58,2709.88,1062.70,4357.07,956.43,3400.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.51,345.38,53.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3692.88,0.00,0.00,0.00,1354.94,0.00,0.00,0.00,2364.51,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,7/10/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,2832.86,1699.72,1133.14,10835.69,4461.76,6373.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,779.04,283.29,495.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.46,424.93,0.00,0.00,12393.77,0.00,0.00,141.64,25991.50,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,8/7/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,3333.33,2066.67,1266.67,8400.00,4033.33,4366.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,266.67,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3233.33,833.30,0.00,0.00,666.67,0.00,0.00,2566.67,7900.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,7/21/2004,2004,24,0.00,0.00,0.00,0.00,0.00,0.00,2300.00,550.00,1750.00,11550.00,2500.00,9050.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1650.00,1250.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,8600.00,0.00,0.00,450.00,0.00,0.00,2700.00,5850.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,7/13/2005,2005,26,0.00,0.00,0.00,2050.00,550.00,1500.00,7300.00,3900.00,3400.00,13650.00,3200.00,10450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900.00,650.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,1900.00,11650.00,0.00,0.00,600.00,5450.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,8/11/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,32846.30,12896.30,19950.00,9405.00,4061.25,5343.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,356.25,356.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.00,0.00,4987.50,15033.75,0.00,0.00,5272.50,19593.75,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,7/24/2006,2006,28,0.00,0.00,0.00,700.00,150.00,550.00,1350.00,550.00,800.00,4000.00,850.00,3150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7650.00,3300.00,4350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1050.00,0.00,0.00,17200.00,0.00,0.00,2300.00,5850.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Sunday,8/11/2006,2006,29,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,1133.33,1266.67,6233.33,1900.00,4333.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2300.00,1466.67,833.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1333.33,0.00,0.00,11700.00,0.00,0.00,966.67,1366.67,0.00,0.00,0.00,0.00,0.00,0.00,,
Trout,8/12/2002,2002,20,0.00,0.00,0.00,305.63,31.42,274.21,208.51,105.68,102.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399.89,231.36,168.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.28,14.28,0.00,214.00,3556.00,88.55,0.00,0.00,0.00,0.00,0.00,48.56,0.00,0.00,0.00,57.13,0.00,0.00,0.00,8.60,0.00,0.00,,
Trout,9/9/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,8604.17,2437.50,6166.67,479.17,41.67,437.50,0.00,0.00,0.00,0.00,0.00,3729.17,1854.17,1875.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.67,41.67,0.00,750.00,1604.20,0.00,0.00,125.00,0.00,0.00,0.00,208.33,0.00,83.33,0.00,458.33,0.00,0.00,0.00,0.00,0.00,0.00,,
Trout,7/14/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,83.33,83.33,0.00,654.76,279.76,375.00,0.00,0.00,0.00,0.00,0.00,14458.33,10250.00,4208.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.67,41.67,0.00,0.00,0.00,0.00,0.00,2416.67,708.00,0.00,0.00,458.33,0.00,0.00,0.00,4833.33,0.00,0.00,0.00,0.00,0.00,0.00,,
Trout,9/3/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,345.83,175.00,170.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,833.33,387.50,445.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,12.50,0.00,187.50,1525.00,0.00,0.00,125.00,0.00,0.00,0.00,12.50,0.00,0.00,0.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,,
Trout,7/7/2004,2004,24,0.00,0.00,0.00,1676.49,596.10,1080.39,409.80,149.02,260.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11437.25,1527.45,9909.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1825.49,0.00,0.00,447.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.76,0.00,0.00,0.00,0.00,0.00,0.00,,
Trout,8/9/2004,2004,25,0.00,0.00,0.00,92.31,92.31,0.00,150.00,23.08,126.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3288.46,438.46,2850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2123.00,0.00,0.00,438.46,219.23,0.00,0.00,0.00,0.00,0.00,0.00,11.54,0.00,0.00,0.00,0.00,0.00,0.00,,
Trout,7/18/2005,2005,26,0.00,0.00,0.00,0.00,0.00,0.00,114.59,44.00,70.59,450.06,247.06,203.00,0.00,0.00,0.00,0.00,0.00,476.47,44.12,432.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.47,26.47,0.00,0.00,2470.59,0.00,0.00,114.71,229.41,0.00,0.00,220.59,0.00,0.00,0.00,35.29,0.00,0.00,0.00,0.00,0.00,0.00,,
Trout,8/15/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,1150.00,212.50,937.50,362.50,87.50,275.00,0.00,0.00,0.00,0.00,0.00,925.00,325.00,600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,137.50,12.50,0.00,3725.00,0.00,0.00,412.50,137.50,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,,
Trout,7/10/2006,2006,28,0.00,0.00,0.00,0.00,0.00,0.00,950.00,285.00,665.00,1076.70,221.70,855.00,0.00,0.00,0.00,0.00,0.00,11716.67,665.00,11051.67,0.00,0.00,0.00,0.00,0.00,411.67,158.33,253.33,0.00,0.00,0.00,0.00,2786.67,0.00,0.00,3261.67,253.33,0.00,0.00,316.67,0.00,0.00,221.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Trout,8/7/2006,2006,29,0.00,0.00,0.00,0.00,0.00,0.00,628.57,228.57,400.00,742.90,200.00,542.90,0.00,0.00,0.00,0.00,0.00,4328.57,642.86,3685.71,0.00,0.00,0.00,0.00,0.00,42.86,14.29,28.57,28.57,28.57,0.00,0.00,600.00,0.00,0.00,1828.60,300.00,0.00,0.00,57.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,6/30/1994,1994,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2298.75,1410.88,887.87,0.00,0.00,0.00,0.00,0.00,26334.51,23907.76,2426.75,768.70,645.12,123.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1441.04,0.00,0.00,0.00,11325.31,0.00,0.00,0.00,978.35,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/25/1994,1994,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4486.38,1948.03,2538.35,0.00,0.00,0.00,0.00,0.00,37839.08,29633.72,8205.35,2361.25,2184.16,177.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7851.17,0.00,0.00,0.00,8736.64,0.00,0.00,0.00,236.13,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/23/1994,1994,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1877.00,1126.00,751.00,0.00,0.00,0.00,0.00,0.00,3228.00,1426.00,1802.00,525.00,375.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10098.00,0.00,0.00,0.00,300.00,0.00,0.00,0.00,263.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,6/13/1995,1995,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4986.24,2099.47,2886.77,0.00,0.00,0.00,0.00,0.00,66446.56,28334.39,38112.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2861.38,0.00,0.00,0.00,279.37,0.00,0.00,0.00,152.38,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/15/1995,1995,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7680.00,4880.00,2800.00,0.00,0.00,0.00,0.00,0.00,19680.00,10960.00,8720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9960.00,0.00,0.00,0.00,2080.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,9/6/1995,1995,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6930.44,3213.21,3717.24,0.00,0.00,0.00,0.00,0.00,74785.79,52860.38,21925.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2457.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2205.14,0.00,0.00,0.00,0.00,0.00,0.00,,
West,6/18/1996,1996,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2356.00,2356.00,0.00,0.00,0.00,0.00,0.00,0.00,23082.00,23082.00,0.00,1624.00,1624.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7489.44,0.00,0.00,0.00,1071.94,0.00,0.00,0.00,391.94,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/18/1996,1996,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3305.00,1440.00,1865.00,0.00,0.00,0.00,0.00,0.00,18038.89,13788.89,4250.00,1865.00,1865.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1629.17,0.00,0.00,0.00,7295.83,0.00,0.00,0.00,661.11,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/15/1996,1996,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7694.00,6315.00,1379.00,0.00,0.00,0.00,0.00,0.00,26782.26,22500.00,4282.26,145.16,145.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1741.94,0.00,0.00,0.00,81725.81,0.00,0.00,0.00,3411.29,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/10/1997,1997,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755.56,377.78,377.78,0.00,0.00,0.00,0.00,0.00,26255.56,11144.44,15111.11,6422.22,2644.44,3777.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19833.33,0.00,0.00,0.00,1606.00,0.00,0.00,0.00,3116.67,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/12/1997,1997,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3329.17,2479.17,850.00,0.00,0.00,0.00,0.00,0.00,19408.33,9916.67,9491.67,4745.83,1841.67,2904.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13883.33,0.00,0.00,0.00,1204.17,0.00,141.67,0.00,2408.33,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/8/1998,1998,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,407.14,101.79,305.36,0.00,0.00,0.00,0.00,0.00,12078.57,9296.43,2782.14,1798.21,1119.64,678.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,814.29,0.00,0.00,0.00,9567.86,0.00,33.93,0.00,1730.36,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/11/1998,1998,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1087.50,225.00,862.50,0.00,0.00,0.00,0.00,0.00,18075.00,14325.00,3750.00,787.50,525.00,262.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,0.00,0.00,3000.00,0.00,0.00,0.00,187.50,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/7/1999,1999,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18260.00,2000.00,16260.00,0.00,0.00,0.00,0.00,0.00,79140.00,67580.00,11560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161000.00,0.00,1260.00,0.00,7940.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/17/1999,1999,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9720.00,1260.00,8460.00,0.00,0.00,0.00,0.00,0.00,5680.00,5680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10140.00,0.00,1000.00,0.00,44380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/12/2000,2000,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1387.07,1387.07,0.00,0.00,0.00,0.00,0.00,0.00,78669.17,17225.87,61443.30,10759.14,1743.21,9015.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5379.57,0.00,0.00,0.00,21780.69,0.00,0.00,0.00,9240.86,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/15/2000,2000,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10009.37,5360.82,4648.55,0.00,0.00,0.00,0.00,0.00,35313.96,28341.14,6972.82,4761.01,2961.57,1799.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,562.32,0.00,0.00,0.00,18256.79,0.00,0.00,0.00,4686.04,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/10/2001,2001,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1572.92,487.50,1085.42,0.00,0.00,0.00,0.00,0.00,24687.50,11218.75,13468.75,2664.58,1631.25,1033.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3139.58,0.00,0.00,0.00,4229.17,0.00,75.00,0.00,9566.67,18.75,0.00,0.00,0.00,0.00,0.00,,
West,9/6/2001,2001,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1190.00,502.00,688.00,0.00,0.00,0.00,0.00,0.00,6854.00,4606.00,2248.00,248.00,180.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,410.00,0.00,0.00,0.00,2298.00,0.00,0.00,0.00,448.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,9/12/2002,2002,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2550.00,750.00,1800.00,0.00,0.00,0.00,0.00,0.00,2280.00,855.00,1425.00,600.00,435.00,165.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.00,645.00,0.00,0.00,0.00,2670.00,0.00,0.00,0.00,630.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,9/19/2002,2002,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2366.67,1000.00,1366.67,0.00,0.00,0.00,0.00,0.00,4200.00,1566.67,2633.33,766.67,533.33,233.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.00,0.00,0.00,0.00,9033.33,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/10/2003,2003,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1666.67,900.00,766.67,0.00,0.00,0.00,0.00,0.00,14000.00,7500.00,6500.00,3666.67,2633.33,1033.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3766.67,0.00,0.00,0.00,3933.33,0.00,0.00,0.00,1100.00,66.67,0.00,0.00,0.00,0.00,0.00,,
West,8/7/2003,2003,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2784.92,1028.28,1756.64,0.00,0.00,0.00,0.00,0.00,18380.46,16152.53,2227.93,2313.62,1970.87,342.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1113.97,985.40,0.00,0.00,11696.66,0.00,0.00,0.00,3556.13,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/21/2004,2004,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5940.00,1755.00,4185.00,0.00,0.00,0.00,0.00,0.00,20295.00,5535.00,14760.00,225.00,45.00,180.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.00,0.00,0.00,0.00,8955.00,0.00,0.00,0.00,1215.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/4/2004,2004,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3650.00,1900.00,1750.00,0.00,0.00,0.00,0.00,0.00,25100.00,11950.00,13150.00,100.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,0.00,0.00,0.00,7100.00,0.00,0.00,0.00,1400.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,7/13/2005,2005,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2100.00,450.00,1650.00,0.00,0.00,0.00,0.00,0.00,45225.00,24525.00,20700.00,1125.00,600.00,525.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,525.00,0.00,0.00,0.00,7050.00,0.00,0.00,0.00,1125.00,0.00,0.00,0.00,0.00,0.00,0.00,,
West,8/10/2005,2005,27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6100.00,1000.00,5100.00,0.00,0.00,0.00,0.00,0.00,19750.00,11900.00,7850.00,300.00,250.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,8250.00,0.00,0.00,0.00,900.00,0.00,0.00,0.00,0.00,0.00,0.00,,
